puzzle,path,generated,expanded,close,open,alg
Jam-2,8,4190,418,418,617,1
Jam-2,8,4218,420,420,625,1
Jam-2,8,4240,422,422,626,1
Jam-2,8,4235,422,422,625,1
Jam-2,8,4193,418,418,618,1
Jam-2,8,4193,418,418,618,1
Jam-2,8,4198,419,419,618,1
Jam-2,8,4214,420,420,622,1
Jam-2,8,4205,419,419,623,1
Jam-2,8,4215,420,420,623,1
Jam-2,8,4225,421,421,625,1
Jam-2,8,4198,419,419,618,1
Jam-2,8,4200,419,419,620,1
Jam-2,8,4193,418,418,618,1
Jam-2,8,4248,423,423,625,1
Jam-2,8,4193,418,418,618,1
Jam-2,8,4205,419,419,622,1
Jam-2,8,4193,418,418,620,1
Jam-2,8,4205,419,419,623,1
Jam-2,8,4200,419,419,620,1
Jam-2,8,4211,420,420,618,1
Jam-2,8,4223,421,421,621,1
Jam-2,8,4223,421,421,625,1
Jam-2,8,4190,418,418,617,1
Jam-2,8,4248,423,423,625,1
Jam-2,8,4230,421,421,627,1
Jam-2,8,4205,419,419,623,1
Jam-2,8,4248,423,423,625,1
Jam-2,8,4190,418,418,617,1
Jam-2,8,4223,421,421,620,1
Jam-2,8,4223,421,421,620,1
Jam-2,8,4238,422,422,626,1
Jam-2,8,4223,421,421,620,1
Jam-2,8,4180,417,417,616,1
Jam-2,8,4236,422,422,625,1
Jam-2,8,4200,419,419,620,1
Jam-2,8,4206,419,419,622,1
Jam-2,8,4211,420,420,618,1
Jam-2,8,4180,417,417,616,1
Jam-2,8,4235,422,422,625,1
Jam-2,8,4202,419,419,620,1
Jam-2,8,4223,421,421,625,1
Jam-2,8,4192,418,418,620,1
Jam-2,8,4210,420,420,620,1
Jam-2,8,4230,421,421,627,1
Jam-2,8,4210,420,420,620,1
Jam-2,8,4223,421,421,625,1
Jam-2,8,4210,420,420,620,1
Jam-2,8,4236,422,422,625,1
Jam-2,8,4215,420,420,624,1
Jam-2,8,4198,419,419,618,1
Jam-2,8,4225,421,421,623,1
Jam-2,8,4223,421,421,620,1
Jam-2,8,4223,421,421,625,1
Jam-2,8,4211,420,420,622,1
Jam-2,8,4226,421,421,624,1
Jam-2,8,4198,419,419,618,1
Jam-2,8,4218,420,420,625,1
Jam-2,8,4215,420,420,624,1
Jam-2,8,4188,418,418,617,1
Jam-2,8,4201,419,419,618,1
Jam-2,8,4235,422,422,625,1
Jam-2,8,4222,421,421,622,1
Jam-2,8,4205,419,419,622,1
Jam-2,8,4202,419,419,620,1
Jam-2,8,4205,419,419,623,1
Jam-2,8,4248,423,423,625,1
Jam-2,8,4201,419,419,618,1
Jam-2,8,4223,421,421,625,1
Jam-2,8,4205,419,419,622,1
Jam-2,8,4225,421,421,625,1
Jam-2,8,4248,423,423,625,1
Jam-2,8,4226,421,421,624,1
Jam-2,8,4240,422,422,626,1
Jam-2,8,4248,423,423,625,1
Jam-2,8,4205,419,419,623,1
Jam-2,8,4227,421,421,623,1
Jam-2,8,4235,422,422,625,1
Jam-2,8,4213,420,420,623,1
Jam-2,8,4205,419,419,623,1
Jam-2,8,4218,420,420,625,1
Jam-2,8,4215,420,420,624,1
Jam-2,8,4248,423,423,625,1
Jam-2,8,4192,418,418,620,1
Jam-2,8,4201,419,419,618,1
Jam-21,21,1387,217,217,33,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1383,216,216,33,1
Jam-21,21,1383,216,216,33,1
Jam-21,21,1387,217,217,33,1
Jam-21,21,1387,217,217,33,1
Jam-21,21,1382,216,216,32,1
Jam-21,21,1382,216,216,32,1
Jam-21,21,1383,216,216,33,1
Jam-21,21,1387,217,217,33,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1388,217,217,33,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1384,216,216,34,1
Jam-21,21,1384,216,216,34,1
Jam-21,21,1383,216,216,33,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1383,216,216,33,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1388,217,217,33,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1387,217,217,33,1
Jam-21,21,1387,217,217,33,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1383,216,216,33,1
Jam-21,21,1382,216,216,32,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1387,217,217,33,1
Jam-21,21,1384,216,216,34,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1387,217,217,33,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1388,217,217,33,1
Jam-21,21,1389,217,217,34,1
Jam-21,21,1387,217,217,33,1
Jam-21,21,1383,216,216,33,1
Jam-21,21,1383,216,216,33,1
Jam-21,21,1387,217,217,33,1
Jam-21,21,1389,217,217,34,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1389,217,217,34,1
Jam-21,21,1383,216,216,33,1
Jam-21,21,1384,216,216,34,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1384,216,216,34,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1384,216,216,34,1
Jam-21,21,1382,216,216,32,1
Jam-21,21,1384,216,216,34,1
Jam-21,21,1388,217,217,33,1
Jam-21,21,1382,216,216,32,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1384,216,216,34,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1383,216,216,33,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1382,216,216,32,1
Jam-21,21,1388,217,217,33,1
Jam-21,21,1387,217,217,33,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1388,217,217,33,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1384,216,216,34,1
Jam-21,21,1387,217,217,33,1
Jam-21,21,1389,217,217,34,1
Jam-21,21,1387,217,217,33,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1382,216,216,32,1
Jam-21,21,1388,217,217,33,1
Jam-21,21,1388,217,217,33,1
Jam-21,21,1384,216,216,34,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1387,217,217,33,1
Jam-21,21,1384,216,216,34,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1382,216,216,32,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1393,218,218,33,1
Jam-21,21,1382,216,216,32,1
Jam-21,21,1378,215,215,32,1
Jam-21,21,1383,216,216,33,1
Jam-3,14,5622,574,574,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5612,573,573,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5612,573,573,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5632,575,575,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5632,575,575,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5622,574,574,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5612,573,573,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5642,576,576,184,1
Jam-3,14,5612,573,573,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5612,573,573,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5622,574,574,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5612,573,573,184,1
Jam-3,14,5622,574,574,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5612,573,573,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5612,573,573,184,1
Jam-3,14,5612,573,573,184,1
Jam-3,14,5612,573,573,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5622,574,574,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5642,576,576,184,1
Jam-3,14,5622,574,574,184,1
Jam-3,14,5622,574,574,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5612,573,573,184,1
Jam-3,14,5612,573,573,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5622,574,574,184,1
Jam-3,14,5622,574,574,184,1
Jam-3,14,5612,573,573,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5612,573,573,184,1
Jam-3,14,5632,575,575,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5612,573,573,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5602,572,572,184,1
Jam-3,14,5592,571,571,184,1
Jam-3,14,5622,574,574,184,1
Jam-3,14,5612,573,573,184,1
Jam-3,14,5582,570,570,184,1
Jam-3,14,5582,570,570,184,1
Jam-4,9,508,64,64,116,1
Jam-4,9,528,66,66,116,1
Jam-4,9,528,66,66,116,1
Jam-4,9,513,64,64,113,1
Jam-4,9,508,64,64,116,1
Jam-4,9,528,66,66,116,1
Jam-4,9,511,64,64,114,1
Jam-4,9,508,64,64,116,1
Jam-4,9,501,63,63,113,1
Jam-4,9,501,63,63,113,1
Jam-4,9,500,63,63,112,1
Jam-4,9,513,64,64,113,1
Jam-4,9,501,63,63,113,1
Jam-4,9,520,65,65,114,1
Jam-4,9,493,62,62,109,1
Jam-4,9,513,64,64,113,1
Jam-4,9,528,66,66,116,1
Jam-4,9,493,62,62,109,1
Jam-4,9,503,63,63,111,1
Jam-4,9,493,62,62,109,1
Jam-4,9,513,64,64,113,1
Jam-4,9,528,66,66,116,1
Jam-4,9,521,65,65,115,1
Jam-4,9,493,62,62,109,1
Jam-4,9,513,64,64,113,1
Jam-4,9,500,63,63,112,1
Jam-4,9,508,64,64,116,1
Jam-4,9,521,65,65,115,1
Jam-4,9,520,65,65,114,1
Jam-4,9,503,63,63,111,1
Jam-4,9,503,63,63,111,1
Jam-4,9,521,65,65,115,1
Jam-4,9,511,64,64,114,1
Jam-4,9,500,63,63,112,1
Jam-4,9,508,64,64,116,1
Jam-4,9,521,65,65,115,1
Jam-4,9,528,66,66,116,1
Jam-4,9,508,64,64,116,1
Jam-4,9,493,62,62,109,1
Jam-4,9,521,65,65,115,1
Jam-4,9,520,65,65,114,1
Jam-4,9,493,62,62,109,1
Jam-4,9,493,62,62,109,1
Jam-4,9,528,66,66,116,1
Jam-4,9,493,62,62,109,1
Jam-4,9,510,64,64,113,1
Jam-4,9,520,65,65,114,1
Jam-4,9,493,62,62,109,1
Jam-4,9,501,63,63,113,1
Jam-4,9,520,65,65,114,1
Jam-4,9,510,64,64,113,1
Jam-4,9,513,64,64,113,1
Jam-4,9,520,65,65,114,1
Jam-4,9,520,65,65,114,1
Jam-4,9,508,64,64,116,1
Jam-4,9,520,65,65,114,1
Jam-4,9,528,66,66,116,1
Jam-4,9,520,65,65,114,1
Jam-4,9,493,62,62,109,1
Jam-4,9,508,64,64,116,1
Jam-4,9,528,66,66,116,1
Jam-4,9,508,64,64,116,1
Jam-4,9,511,64,64,114,1
Jam-4,9,500,63,63,112,1
Jam-4,9,521,65,65,115,1
Jam-4,9,493,62,62,109,1
Jam-4,9,521,65,65,115,1
Jam-4,9,513,64,64,113,1
Jam-4,9,493,62,62,109,1
Jam-4,9,513,64,64,113,1
Jam-4,9,493,62,62,109,1
Jam-4,9,520,65,65,114,1
Jam-4,9,508,64,64,116,1
Jam-4,9,500,63,63,112,1
Jam-4,9,528,66,66,116,1
Jam-4,9,513,64,64,113,1
Jam-4,9,493,62,62,109,1
Jam-4,9,528,66,66,116,1
Jam-4,9,493,62,62,109,1
Jam-4,9,508,64,64,116,1
Jam-4,9,521,65,65,115,1
Jam-4,9,500,63,63,112,1
Jam-4,9,528,66,66,116,1
Jam-4,9,521,65,65,115,1
Jam-4,9,508,64,64,116,1
Jam-4,9,518,65,65,116,1
Jam-4,9,511,64,64,114,1
Jam-4,9,520,65,65,114,1
Jam-4,9,508,64,64,116,1
Jam-4,9,500,63,63,112,1
Jam-4,9,493,62,62,109,1
Jam-4,9,511,64,64,114,1
Jam-4,9,493,62,62,109,1
Jam-4,9,518,65,65,116,1
Jam-4,9,528,66,66,116,1
Jam-4,9,520,65,65,114,1
Jam-4,9,493,62,62,109,1
Jam-4,9,513,64,64,113,1
Jam-4,9,528,66,66,116,1
Jam-4,9,520,65,65,114,1
Jam-5,9,2848,255,255,593,1
Jam-5,9,2821,252,252,586,1
Jam-5,9,2900,259,259,599,1
Jam-5,9,2834,253,253,590,1
Jam-5,9,2848,255,255,593,1
Jam-5,9,2808,251,251,583,1
Jam-5,9,2835,253,253,591,1
Jam-5,9,2869,256,256,598,1
Jam-5,9,2846,254,254,593,1
Jam-5,9,2856,255,255,593,1
Jam-5,9,2829,253,253,589,1
Jam-5,9,2829,253,253,589,1
Jam-5,9,2864,256,256,592,1
Jam-5,9,2860,256,256,594,1
Jam-5,9,2837,254,254,591,1
Jam-5,9,2833,253,253,589,1
Jam-5,9,2835,253,253,591,1
Jam-5,9,2858,255,255,595,1
Jam-5,9,2863,256,256,595,1
Jam-5,9,2829,253,253,589,1
Jam-5,9,2865,256,256,595,1
Jam-5,9,2860,255,255,597,1
Jam-5,9,2854,255,255,593,1
Jam-5,9,2808,251,251,583,1
Jam-5,9,2857,255,255,593,1
Jam-5,9,2843,254,254,593,1
Jam-5,9,2864,256,256,594,1
Jam-5,9,2848,255,255,593,1
Jam-5,9,2888,258,258,598,1
Jam-5,9,2853,255,255,593,1
Jam-5,9,2808,251,251,583,1
Jam-5,9,2868,256,256,597,1
Jam-5,9,2868,256,256,597,1
Jam-5,9,2842,254,254,592,1
Jam-5,9,2808,251,251,583,1
Jam-5,9,2856,255,255,593,1
Jam-5,9,2831,253,253,588,1
Jam-5,9,2817,252,252,586,1
Jam-5,9,2840,254,254,590,1
Jam-5,9,2821,252,252,587,1
Jam-5,9,2835,253,253,591,1
Jam-5,9,2852,255,255,593,1
Jam-5,9,2832,253,253,589,1
Jam-5,9,2827,253,253,587,1
Jam-5,9,2808,251,251,583,1
Jam-5,9,2820,252,252,586,1
Jam-5,9,2900,259,259,599,1
Jam-5,9,2822,252,252,587,1
Jam-5,9,2831,253,253,588,1
Jam-5,9,2857,255,255,593,1
Jam-5,9,2853,255,255,593,1
Jam-5,9,2841,254,254,591,1
Jam-5,9,2848,255,255,593,1
Jam-5,9,2827,253,253,587,1
Jam-5,9,2829,253,253,589,1
Jam-5,9,2829,253,253,589,1
Jam-5,9,2808,251,251,583,1
Jam-5,9,2808,251,251,583,1
Jam-5,9,2839,254,254,590,1
Jam-5,9,2821,252,252,587,1
Jam-5,9,2833,253,253,590,1
Jam-5,9,2829,253,253,589,1
Jam-5,9,2878,257,257,597,1
Jam-5,9,2852,255,255,593,1
Jam-5,9,2845,254,254,591,1
Jam-5,9,2808,251,251,583,1
Jam-5,9,2867,256,256,595,1
Jam-5,9,2867,256,256,596,1
Jam-5,9,2840,254,254,591,1
Jam-5,9,2850,255,255,593,1
Jam-5,9,2820,252,252,586,1
Jam-5,9,2861,256,256,595,1
Jam-5,9,2808,251,251,583,1
Jam-5,9,2808,251,251,583,1
Jam-5,9,2900,259,259,599,1
Jam-5,9,2808,251,251,583,1
Jam-5,9,2829,253,253,589,1
Jam-5,9,2855,255,255,595,1
Jam-5,9,2835,253,253,591,1
Jam-5,9,2834,253,253,590,1
Jam-5,9,2841,254,254,589,1
Jam-5,9,2861,256,256,595,1
Jam-5,9,2860,255,255,597,1
Jam-5,9,2828,253,253,588,1
Jam-5,9,2808,251,251,583,1
Jam-5,9,2839,254,254,590,1
Jam-5,9,2864,256,256,595,1
Jam-5,9,2827,253,253,587,1
Jam-5,9,2842,254,254,591,1
Jam-5,9,2829,253,253,589,1
Jam-5,9,2822,252,252,587,1
Jam-5,9,2848,255,255,593,1
Jam-5,9,2808,251,251,583,1
Jam-5,9,2886,258,258,597,1
Jam-5,9,2850,255,255,593,1
Jam-5,9,2869,256,256,598,1
Jam-5,9,2854,255,255,595,1
Jam-5,9,2866,256,256,596,1
Jam-5,9,2853,255,255,593,1
Jam-5,9,2808,251,251,583,1
Jam-6,9,4416,419,419,525,1
Jam-6,9,4412,419,419,525,1
Jam-6,9,4416,419,419,525,1
Jam-6,9,4415,419,419,526,1
Jam-6,9,4425,420,420,525,1
Jam-6,9,4383,416,416,524,1
Jam-6,9,4395,417,417,527,1
Jam-6,9,4425,420,420,525,1
Jam-6,9,4392,417,417,525,1
Jam-6,9,4392,417,417,525,1
Jam-6,9,4403,418,418,524,1
Jam-6,9,4416,419,419,525,1
Jam-6,9,4416,419,419,525,1
Jam-6,9,4383,416,416,524,1
Jam-6,9,4437,421,421,526,1
Jam-6,9,4394,417,417,524,1
Jam-6,9,4407,418,418,524,1
Jam-6,9,4383,416,416,524,1
Jam-6,9,4383,416,416,524,1
Jam-6,9,4392,417,417,525,1
Jam-6,9,4437,421,421,526,1
Jam-6,9,4425,420,420,525,1
Jam-6,9,4392,417,417,524,1
Jam-6,9,4437,421,421,526,1
Jam-6,9,4395,417,417,527,1
Jam-6,9,4405,418,418,524,1
Jam-6,9,4403,418,418,524,1
Jam-6,9,4392,417,417,524,1
Jam-6,9,4383,416,416,524,1
Jam-6,9,4395,417,417,527,1
Jam-6,9,4404,418,418,527,1
Jam-6,9,4395,417,417,527,1
Jam-6,9,4408,418,418,527,1
Jam-6,9,4437,421,421,526,1
Jam-6,9,4417,419,419,527,1
Jam-6,9,4416,419,419,525,1
Jam-6,9,4394,417,417,524,1
Jam-6,9,4383,416,416,524,1
Jam-6,9,4392,417,417,524,1
Jam-6,9,4392,417,417,525,1
Jam-6,9,4403,418,418,525,1
Jam-6,9,4403,418,418,525,1
Jam-6,9,4394,417,417,524,1
Jam-6,9,4383,416,416,524,1
Jam-6,9,4403,418,418,525,1
Jam-6,9,4426,420,420,527,1
Jam-6,9,4425,420,420,525,1
Jam-6,9,4395,417,417,527,1
Jam-6,9,4417,419,419,527,1
Jam-6,9,4383,416,416,524,1
Jam-6,9,4415,419,419,526,1
Jam-6,9,4403,418,418,524,1
Jam-6,9,4403,418,418,524,1
Jam-6,9,4392,417,417,525,1
Jam-6,9,4424,420,420,526,1
Jam-6,9,4392,417,417,525,1
Jam-6,9,4424,420,420,526,1
Jam-6,9,4425,420,420,525,1
Jam-6,9,4428,420,420,526,1
Jam-6,9,4404,418,418,527,1
Jam-6,9,4396,417,417,524,1
Jam-6,9,4392,417,417,524,1
Jam-6,9,4428,420,420,526,1
Jam-6,9,4383,416,416,524,1
Jam-6,9,4403,418,418,525,1
Jam-6,9,4408,418,418,527,1
Jam-6,9,4383,416,416,524,1
Jam-6,9,4408,418,418,527,1
Jam-6,9,4437,421,421,526,1
Jam-6,9,4428,420,420,526,1
Jam-6,9,4383,416,416,524,1
Jam-6,9,4392,417,417,524,1
Jam-6,9,4425,420,420,525,1
Jam-6,9,4415,419,419,526,1
Jam-6,9,4404,418,418,527,1
Jam-6,9,4395,417,417,527,1
Jam-6,9,4392,417,417,525,1
Jam-6,9,4437,421,421,526,1
Jam-6,9,4417,419,419,527,1
Jam-6,9,4383,416,416,524,1
Jam-6,9,4424,420,420,526,1
Jam-6,9,4394,417,417,524,1
Jam-6,9,4394,417,417,524,1
Jam-6,9,4426,420,420,527,1
Jam-6,9,4425,420,420,525,1
Jam-6,9,4383,416,416,524,1
Jam-6,9,4395,417,417,527,1
Jam-6,9,4408,418,418,527,1
Jam-6,9,4419,419,419,526,1
Jam-6,9,4416,419,419,525,1
Jam-6,9,4425,420,420,525,1
Jam-6,9,4383,416,416,524,1
Jam-6,9,4392,417,417,524,1
Jam-6,9,4428,420,420,526,1
Jam-6,9,4437,421,421,526,1
Jam-6,9,4412,419,419,525,1
Jam-6,9,4414,419,419,525,1
Jam-6,9,4425,420,420,525,1
Jam-6,9,4383,416,416,524,1
Jam-6,9,4426,420,420,527,1
Jam-7,13,32883,2795,2795,1681,1
Jam-7,13,32856,2793,2793,1676,1
Jam-7,13,32882,2795,2795,1683,1
Jam-7,13,32892,2795,2795,1685,1
Jam-7,13,32873,2794,2794,1681,1
Jam-7,13,33108,2808,2808,1742,1
Jam-7,13,33070,2805,2805,1736,1
Jam-7,13,32873,2794,2794,1682,1
Jam-7,13,32888,2795,2795,1687,1
Jam-7,13,32887,2795,2795,1684,1
Jam-7,13,32957,2799,2799,1702,1
Jam-7,13,32878,2795,2795,1682,1
Jam-7,13,32867,2794,2794,1679,1
Jam-7,13,33165,2811,2811,1753,1
Jam-7,13,32856,2793,2793,1676,1
Jam-7,13,33027,2804,2804,1720,1
Jam-7,13,32943,2798,2798,1702,1
Jam-7,13,32890,2795,2795,1686,1
Jam-7,13,33173,2812,2812,1760,1
Jam-7,13,33079,2807,2807,1741,1
Jam-7,13,33128,2809,2809,1753,1
Jam-7,13,32871,2794,2794,1679,1
Jam-7,13,32856,2793,2793,1676,1
Jam-7,13,32869,2794,2794,1678,1
Jam-7,13,32900,2796,2796,1686,1
Jam-7,13,32983,2801,2801,1708,1
Jam-7,13,32968,2800,2800,1707,1
Jam-7,13,32874,2794,2794,1682,1
Jam-7,13,32900,2796,2796,1686,1
Jam-7,13,32949,2798,2798,1705,1
Jam-7,13,33063,2805,2805,1728,1
Jam-7,13,33132,2809,2809,1752,1
Jam-7,13,32875,2794,2794,1683,1
Jam-7,13,33094,2807,2807,1746,1
Jam-7,13,32856,2793,2793,1676,1
Jam-7,13,32872,2794,2794,1680,1
Jam-7,13,32856,2793,2793,1676,1
Jam-7,13,32888,2795,2795,1685,1
Jam-7,13,33018,2803,2803,1716,1
Jam-7,13,32856,2793,2793,1676,1
Jam-7,13,32871,2794,2794,1680,1
Jam-7,13,32904,2796,2796,1688,1
Jam-7,13,32856,2793,2793,1676,1
Jam-7,13,33043,2804,2804,1727,1
Jam-7,13,32958,2799,2799,1701,1
Jam-7,13,32896,2795,2795,1688,1
Jam-7,13,32869,2794,2794,1679,1
Jam-7,13,32885,2795,2795,1684,1
Jam-7,13,32987,2801,2801,1711,1
Jam-7,13,32875,2794,2794,1682,1
Jam-7,13,32868,2794,2794,1678,1
Jam-7,13,32928,2797,2797,1690,1
Jam-7,13,32884,2795,2795,1684,1
Jam-7,13,32871,2794,2794,1680,1
Jam-7,13,32913,2796,2796,1692,1
Jam-7,13,32907,2796,2796,1693,1
Jam-7,13,32856,2793,2793,1676,1
Jam-7,13,32909,2796,2796,1691,1
Jam-7,13,32915,2797,2797,1690,1
Jam-7,13,32931,2797,2797,1695,1
Jam-7,13,32871,2794,2794,1680,1
Jam-7,13,32920,2797,2797,1697,1
Jam-7,13,32871,2794,2794,1680,1
Jam-7,13,32942,2798,2798,1698,1
Jam-7,13,32887,2795,2795,1685,1
Jam-7,13,32902,2796,2796,1690,1
Jam-7,13,32957,2799,2799,1699,1
Jam-7,13,32905,2796,2796,1690,1
Jam-7,13,32962,2799,2799,1706,1
Jam-7,13,32894,2795,2795,1687,1
Jam-7,13,32924,2797,2797,1694,1
Jam-7,13,33146,2810,2810,1741,1
Jam-7,13,32974,2800,2800,1704,1
Jam-7,13,32975,2800,2800,1713,1
Jam-7,13,32856,2793,2793,1676,1
Jam-7,13,32871,2794,2794,1680,1
Jam-7,13,32869,2794,2794,1679,1
Jam-7,13,32856,2793,2793,1676,1
Jam-7,13,32867,2794,2794,1679,1
Jam-7,13,32871,2794,2794,1680,1
Jam-7,13,32971,2800,2800,1709,1
Jam-7,13,33078,2806,2806,1731,1
Jam-7,13,33012,2802,2802,1722,1
Jam-7,13,32932,2798,2798,1698,1
Jam-7,13,32972,2800,2800,1706,1
Jam-7,13,33066,2805,2805,1734,1
Jam-7,13,32856,2793,2793,1676,1
Jam-7,13,32871,2794,2794,1679,1
Jam-7,13,33243,2816,2816,1771,1
Jam-7,13,33092,2807,2807,1739,1
Jam-7,13,32856,2793,2793,1676,1
Jam-7,13,33042,2804,2804,1729,1
Jam-7,13,32987,2802,2802,1706,1
Jam-7,13,32913,2796,2796,1694,1
Jam-7,13,33028,2803,2803,1720,1
Jam-7,13,33021,2802,2802,1723,1
Jam-7,13,32918,2797,2797,1693,1
Jam-7,13,32868,2794,2794,1678,1
Jam-7,13,33016,2802,2802,1717,1
Jam-7,13,32955,2799,2799,1706,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
Jam-8,12,2719,357,357,319,1
