jsonfile,car_2,car_3,v_size,h_size,mag_nodes,mag_edges,path_length,num_sccs,max_scc_size
../psiturk-rushhour/static/json/1509577003_76_prb43794_12_.json,6,3,5,4,7,12,12,1,6
../psiturk-rushhour/static/json/1509653845_9_prb65974_14_.json,6,3,5,4,8,11,14,1,4
../psiturk-rushhour/static/json/1509467265_61_prb11706_9_.json,6,3,4,5,9,11,9,1,6
../psiturk-rushhour/static/json/1509507259_41_prb27388_11_.json,6,3,5,4,9,14,11,1,6
../psiturk-rushhour/static/json/1509472355_7_prb14485_14_.json,6,3,5,4,7,9,14,1,4
../psiturk-rushhour/static/json/1509572266_51_prb41178_9_.json,6,3,4,5,9,13,9,1,5
../psiturk-rushhour/static/json/1509509070_69_prb28329_13_.json,6,3,6,3,6,6,13,0,1
../psiturk-rushhour/static/json/1509591379_23_prb50018_10_.json,6,3,6,3,9,11,10,1,5
../psiturk-rushhour/static/json/1509568615_44_prb39314_10_.json,6,3,3,6,8,8,10,0,1
../psiturk-rushhour/static/json/1509458570_64_prb7117_9_.json,6,3,6,3,8,8,9,0,1
../psiturk-rushhour/static/json/1509464540_58_prb10195_14_.json,6,3,5,4,8,14,14,1,5
../psiturk-rushhour/static/json/1509594920_01_prb51980_10_.json,6,3,4,5,6,6,10,0,1
../psiturk-rushhour/static/json/1509461749_27_prb8623_11_.json,6,3,5,4,7,10,11,1,5
../psiturk-rushhour/static/json/1509731039_2_prb81893_9_.json,6,3,4,5,9,16,9,1,6
../psiturk-rushhour/static/json/1509682764_39_prb72800_14_.json,6,3,4,5,8,8,14,0,1
../psiturk-rushhour/static/json/1509546466_86_prb28887_9_.json,6,3,7,2,7,8,9,0,1
../psiturk-rushhour/static/json/1509613592_33_prb55420_10_.json,6,3,5,4,9,12,10,1,6
../psiturk-rushhour/static/json/1509680659_02_prb71669_10_.json,6,3,5,4,6,6,10,0,1
../psiturk-rushhour/static/json/1509423003_9_prb2350_9_.json,6,3,5,4,8,9,9,1,5
../psiturk-rushhour/static/json/1509555651_05_prb33856_13_.json,6,3,6,3,7,9,13,0,1
../psiturk-rushhour/static/json/1509464627_21_prb10283_9_.json,6,3,6,3,7,9,9,1,4
../psiturk-rushhour/static/json/1509470284_31_prb13174_11_.json,6,3,5,4,8,10,11,1,5
../psiturk-rushhour/static/json/1509553031_33_prb32209_10_.json,6,3,4,5,9,12,10,1,7
../psiturk-rushhour/static/json/1509643436_2_prb62141_10_.json,6,3,4,5,8,9,10,1,5
../psiturk-rushhour/static/json/1509554537_6_prb33075_11_.json,6,3,5,4,8,9,11,0,1
../psiturk-rushhour/static/json/1509720203_85_prb76861_17_.json,6,3,6,3,9,13,17,0,1
../psiturk-rushhour/static/json/1509604290_48_prb53769_10_.json,6,3,6,3,7,9,10,1,5
../psiturk-rushhour/static/json/1509423131_07_prb2412_9_.json,6,3,3,6,8,9,9,0,1
../psiturk-rushhour/static/json/1509727782_16_prb80903_12_.json,6,3,3,6,6,7,12,0,1
../psiturk-rushhour/static/json/1509716732_32_prb75099_9_.json,6,3,3,6,7,8,9,1,4
../psiturk-rushhour/static/json/1509627502_78_prb56842_9_.json,6,3,6,3,7,9,9,0,1
../psiturk-rushhour/static/json/1509502111_05_prb25152_10_.json,6,3,4,5,6,6,10,0,1
../psiturk-rushhour/static/json/1509631792_64_prb57750_10_.json,6,3,3,6,7,8,10,0,1
../psiturk-rushhour/static/json/1509570763_3_prb40501_11_.json,6,3,4,5,7,11,11,1,5
../psiturk-rushhour/static/json/1509610924_5_prb54814_11_.json,6,3,4,5,7,12,11,1,5
../psiturk-rushhour/static/json/1509712816_34_prb74447_9_.json,6,3,3,6,7,7,9,0,1
../psiturk-rushhour/static/json/1509570606_89_prb40398_9_.json,6,3,4,5,7,7,9,0,1
../psiturk-rushhour/static/json/1509550022_78_prb30711_10_.json,6,3,7,2,6,6,10,0,1
../psiturk-rushhour/static/json/1509626564_62_prb56619_10_.json,6,3,4,5,8,10,10,1,6
../psiturk-rushhour/static/json/1509500851_27_prb24637_12_.json,6,3,5,4,6,6,12,0,1
../psiturk-rushhour/static/json/1509419142_68_prb102_12_.json,6,3,3,6,8,10,12,1,5
../psiturk-rushhour/static/json/1509672414_54_prb67618_9_.json,6,3,4,5,9,12,9,0,1
../psiturk-rushhour/static/json/1509577486_36_prb44039_12_.json,6,3,5,4,8,12,12,0,1
../psiturk-rushhour/static/json/1509569227_89_prb39648_12_.json,6,3,5,4,7,7,12,0,1
../psiturk-rushhour/static/json/1509488743_04_prb21044_9_.json,6,3,4,5,9,10,9,1,4
../psiturk-rushhour/static/json/1509656579_93_prb66787_9_.json,6,3,5,4,8,10,9,0,1
../psiturk-rushhour/static/json/1509558091_85_prb35252_10_.json,6,3,5,4,9,12,10,1,4
../psiturk-rushhour/static/json/1509546926_5_prb29211_9_.json,6,3,4,5,8,10,9,0,1
../psiturk-rushhour/static/json/1509545962_33_prb28697_14_.json,6,3,5,4,8,9,14,0,1
../psiturk-rushhour/static/json/1509547073_47_prb29312_10_.json,6,3,6,3,6,7,10,0,1
../psiturk-rushhour/static/json/1509614722_73_prb55646_10_.json,6,3,3,6,9,12,10,1,7
../psiturk-rushhour/static/json/1509626888_51_prb56685_10_.json,6,3,4,5,7,8,10,0,1
../psiturk-rushhour/static/json/1509501404_51_prb24875_10_.json,6,3,3,6,8,11,10,1,5
../psiturk-rushhour/static/json/1509553447_4_prb32415_9_.json,6,3,4,5,8,10,9,0,1
../psiturk-rushhour/static/json/1509588446_98_prb48566_9_.json,6,3,3,6,5,6,9,0,1
../psiturk-rushhour/static/json/1509480034_75_prb18729_9_.json,6,3,6,3,6,8,9,1,5
../psiturk-rushhour/static/json/1509419562_75_prb287_10_.json,6,3,5,4,7,11,10,1,6
../psiturk-rushhour/static/json/1509466458_37_prb11282_14_.json,6,3,5,4,8,9,14,1,4
../psiturk-rushhour/static/json/1509629254_37_prb57185_9_.json,6,3,4,5,8,10,9,1,4
../psiturk-rushhour/static/json/1509571488_51_prb40855_9_.json,6,3,5,4,7,8,9,1,4
../psiturk-rushhour/static/json/1509602368_25_prb53303_9_.json,6,3,5,4,9,11,9,1,4
../psiturk-rushhour/static/json/1509682350_13_prb72527_9_.json,6,3,4,5,7,8,9,0,1
../psiturk-rushhour/static/json/1509482344_88_prb20058_9_.json,6,3,3,6,8,10,9,1,4
../psiturk-rushhour/static/json/1509722810_01_prb78322_9_.json,6,3,3,6,7,12,9,0,1
../psiturk-rushhour/static/json/1509713201_32_prb74695_9_.json,6,3,5,4,7,8,9,1,4
../psiturk-rushhour/static/json/1509482012_32_prb19884_10_.json,6,3,6,3,9,15,10,1,6
../psiturk-rushhour/static/json/1509650485_97_prb64099_9_.json,6,3,4,5,7,9,9,1,4
../psiturk-rushhour/static/json/1509411304_74_prb456_10_.json,6,3,5,4,5,7,10,0,1
../psiturk-rushhour/static/json/1509590395_44_prb49523_9_.json,6,3,5,4,7,8,9,0,1
../psiturk-rushhour/static/json/1509469458_44_prb12715_11_.json,6,3,4,5,7,7,11,0,1
../psiturk-rushhour/static/json/1509643127_04_prb61875_11_.json,6,3,5,4,9,11,11,1,5
../psiturk-rushhour/static/json/1509718996_47_prb76289_18_.json,6,3,4,5,8,13,18,1,5
../psiturk-rushhour/static/json/1509632219_22_prb57936_9_.json,6,3,5,4,5,5,9,0,1
../psiturk-rushhour/static/json/1509558621_16_prb35448_9_.json,6,3,3,6,9,12,9,1,5
../psiturk-rushhour/static/json/1509480136_61_prb18797_9_.json,6,3,4,5,9,15,9,1,7
../psiturk-rushhour/static/json/1509654170_45_prb66148_13_.json,6,3,4,5,7,9,13,1,4
../psiturk-rushhour/static/json/1509423827_32_prb2827_11_.json,6,3,4,5,7,7,11,0,1
../psiturk-rushhour/static/json/1509575795_6_prb43152_9_.json,6,3,5,4,9,16,9,1,5
../psiturk-rushhour/static/json/1509481551_85_prb19565_15_.json,6,3,4,5,9,13,15,0,1
../psiturk-rushhour/static/json/1509459257_76_prb7549_11_.json,6,3,5,4,6,8,11,0,1
../psiturk-rushhour/static/json/1509612654_99_prb55206_12_.json,6,3,5,4,8,9,12,0,1
../psiturk-rushhour/static/json/1509644318_02_prb62618_9_.json,6,3,3,6,8,9,9,0,1
../psiturk-rushhour/static/json/1509720682_38_prb77076_10_.json,6,3,4,5,7,8,10,0,1
../psiturk-rushhour/static/json/1509589361_61_prb48943_12_.json,6,3,5,4,5,7,12,0,1
../psiturk-rushhour/static/json/1509648783_12_prb63322_9_.json,6,3,4,5,8,11,9,1,5
../psiturk-rushhour/static/json/1509494269_49_prb23814_11_.json,6,3,2,7,8,9,11,1,4
../psiturk-rushhour/static/json/1509576354_91_prb43519_13_.json,6,3,4,5,8,11,13,1,5
../psiturk-rushhour/static/json/1509563016_98_prb36927_10_.json,6,3,4,5,8,11,10,1,6
../psiturk-rushhour/static/json/1509427144_43_prb4031_9_.json,6,3,4,5,7,8,9,1,4
../psiturk-rushhour/static/json/1509458115_25_prb6819_11_.json,6,3,3,6,8,10,11,1,4
../psiturk-rushhour/static/json/1509557800_78_prb35063_10_.json,6,3,3,6,9,11,10,1,6
../psiturk-rushhour/static/json/1509585530_09_prb46795_11_.json,6,3,5,4,6,8,11,0,1
../psiturk-rushhour/static/json/1509721464_73_prb77538_9_.json,6,3,3,6,7,9,9,1,4
../psiturk-rushhour/static/json/1509652639_58_prb65210_9_.json,6,3,4,5,9,11,9,0,1
../psiturk-rushhour/static/json/1509563532_91_prb37165_9_.json,6,3,5,4,8,9,9,0,1
../psiturk-rushhour/static/json/1509654046_09_prb66063_10_.json,6,3,6,3,6,6,10,0,1
../psiturk-rushhour/static/json/1509578269_47_prb44396_9_.json,6,3,3,6,9,11,9,0,1
../psiturk-rushhour/static/json/1509640814_62_prb60777_10_.json,6,3,5,4,6,6,10,0,1
../psiturk-rushhour/static/json/1509657951_88_prb67346_12_.json,6,3,4,5,4,5,12,0,1
../psiturk-rushhour/static/json/1509576724_28_prb43652_11_.json,6,3,6,3,9,13,11,1,5
../psiturk-rushhour/static/json/1509724985_45_prb79465_10_.json,6,3,3,6,8,9,10,0,1
../psiturk-rushhour/static/json/1509593567_4_prb51232_10_.json,6,3,3,6,6,8,10,1,4
../psiturk-rushhour/static/json/1509639503_01_prb60034_10_.json,6,3,5,4,5,5,10,0,1
../psiturk-rushhour/static/json/1509725882_8_prb80070_11_.json,6,3,6,3,6,7,11,0,1
../psiturk-rushhour/static/json/1509643264_96_prb62015_11_.json,6,3,3,6,6,10,11,1,4
../psiturk-rushhour/static/json/1509479870_81_prb18596_11_.json,6,3,3,6,6,10,11,1,5
../psiturk-rushhour/static/json/1509461302_68_prb8296_9_.json,6,3,4,5,6,6,9,0,1
../psiturk-rushhour/static/json/1509489675_05_prb21332_10_.json,6,3,5,4,8,10,10,0,1
../psiturk-rushhour/static/json/1509547500_78_prb29600_14_.json,6,3,6,3,9,12,14,1,6
../psiturk-rushhour/static/json/1509424908_84_prb3426_10_.json,6,3,3,6,6,8,10,0,1
../psiturk-rushhour/static/json/1509469312_29_prb12649_9_.json,6,3,4,5,9,10,9,0,1
../psiturk-rushhour/static/json/1509653566_14_prb65793_19_.json,6,3,5,4,5,6,19,0,1
../psiturk-rushhour/static/json/1509504632_55_prb26454_11_.json,6,3,5,4,7,9,11,1,4
../psiturk-rushhour/static/json/1509588379_62_prb48512_9_.json,6,3,6,3,8,11,9,1,4
../psiturk-rushhour/static/json/1509727931_51_prb81020_9_.json,6,3,6,3,8,11,9,0,1
../psiturk-rushhour/static/json/1509554701_09_prb33175_10_.json,6,3,3,6,9,14,10,1,6
../psiturk-rushhour/static/json/1509639361_36_prb59941_9_.json,6,3,3,6,8,11,9,1,6
../psiturk-rushhour/static/json/1509642950_0_prb61770_9_.json,6,3,6,3,6,8,9,1,5
../psiturk-rushhour/static/json/1509609686_9_prb54641_12_.json,6,3,5,4,9,12,12,2,5
../psiturk-rushhour/static/json/1509507555_17_prb27567_9_.json,6,3,4,5,9,15,9,0,1
../psiturk-rushhour/static/json/1509675077_44_prb69178_13_.json,6,3,3,6,8,12,13,1,5
../psiturk-rushhour/static/json/1509594382_04_prb51617_12_.json,6,3,4,5,8,12,12,1,6
../psiturk-rushhour/static/json/1509592096_17_prb50370_13_.json,6,3,5,4,5,6,13,0,1
../psiturk-rushhour/static/json/1509578676_88_prb44678_9_.json,6,3,4,5,6,7,9,0,1
../psiturk-rushhour/static/json/1509682859_06_prb72865_9_.json,6,3,5,4,4,4,9,0,1
../psiturk-rushhour/static/json/1509556114_69_prb34150_9_.json,6,3,6,3,6,8,9,0,1
../psiturk-rushhour/static/json/1509478691_64_prb17947_9_.json,6,3,5,4,7,8,9,1,4
../psiturk-rushhour/static/json/1509551289_18_prb31296_9_.json,6,3,4,5,7,8,9,1,4
../psiturk-rushhour/static/json/1509447234_71_prb5674_11_.json,6,3,3,6,6,7,11,0,1
../psiturk-rushhour/static/json/1509504077_8_prb26101_9_.json,6,3,3,6,8,9,9,1,4
../psiturk-rushhour/static/json/1509490059_96_prb21517_9_.json,6,3,4,5,9,11,9,0,1
../psiturk-rushhour/static/json/1509599357_21_prb52497_10_.json,6,3,4,5,7,9,10,0,1
../psiturk-rushhour/static/json/1509632617_23_prb58192_9_.json,6,3,5,4,5,5,9,0,1
../psiturk-rushhour/static/json/1509642267_69_prb61454_9_.json,6,3,7,2,6,7,9,0,1
../psiturk-rushhour/static/json/1509585627_63_prb46846_9_.json,6,3,5,4,6,6,9,0,1
../psiturk-rushhour/static/json/1509678245_5_prb70735_10_.json,6,3,3,6,8,10,10,1,5
../psiturk-rushhour/static/json/1509606586_89_prb54120_9_.json,6,3,5,4,8,14,9,1,7
../psiturk-rushhour/static/json/1509428192_5_prb4460_10_.json,6,3,4,5,9,12,10,1,6
../psiturk-rushhour/static/json/1509508701_03_prb28157_9_.json,6,3,3,6,5,5,9,0,1
../psiturk-rushhour/static/json/1509549696_86_prb30496_12_.json,6,3,5,4,9,15,12,1,7
../psiturk-rushhour/static/json/1509648736_71_prb63266_10_.json,6,3,4,5,5,5,10,0,1
../psiturk-rushhour/static/json/1509489617_27_prb21292_9_.json,6,3,5,4,6,6,9,0,1
../psiturk-rushhour/static/json/1509586819_94_prb47582_13_.json,6,3,6,3,9,14,13,1,5
../psiturk-rushhour/static/json/1509561799_85_prb36477_10_.json,6,3,5,4,7,8,10,0,1
../psiturk-rushhour/static/json/1509477168_0_prb17058_9_.json,6,3,3,6,7,12,9,1,6
../psiturk-rushhour/static/json/1509585935_3_prb46971_9_.json,6,3,3,6,7,10,9,0,1
../psiturk-rushhour/static/json/1509594722_45_prb51825_10_.json,6,3,4,5,7,9,10,0,1
../psiturk-rushhour/static/json/1509723913_27_prb78827_10_.json,6,3,5,4,8,8,10,0,1
../psiturk-rushhour/static/json/1509719507_43_prb76526_9_.json,6,3,6,3,8,11,9,1,5
../psiturk-rushhour/static/json/1509709611_17_prb73508_10_.json,6,3,6,3,9,11,10,1,4
../psiturk-rushhour/static/json/1509633113_92_prb58470_9_.json,6,3,4,5,5,5,9,0,1
../psiturk-rushhour/static/json/1509506064_81_prb26766_9_.json,6,3,4,5,7,8,9,1,4
../psiturk-rushhour/static/json/1509553812_96_prb32637_9_.json,6,3,4,5,6,8,9,0,1
../psiturk-rushhour/static/json/1509633146_26_prb58487_12_.json,6,3,6,3,7,9,12,0,1
../psiturk-rushhour/static/json/1509481208_68_prb19356_14_.json,6,3,4,5,9,10,14,0,1
../psiturk-rushhour/static/json/1509560621_41_prb35919_9_.json,6,3,5,4,5,6,9,0,1
../psiturk-rushhour/static/json/1509630718_03_prb57549_12_.json,6,3,6,3,7,11,12,1,5
../psiturk-rushhour/static/json/1509487590_73_prb20649_9_.json,6,3,6,3,7,8,9,1,4
../psiturk-rushhour/static/json/1509478771_09_prb17984_9_.json,6,3,3,6,7,8,9,1,4
../psiturk-rushhour/static/json/1509428684_48_prb4787_12_.json,6,3,6,3,8,13,12,1,7
../psiturk-rushhour/static/json/1509411901_05_prb721_10_.json,6,3,7,2,6,7,10,1,4
../psiturk-rushhour/static/json/1509709572_75_prb73474_10_.json,6,3,5,4,9,14,10,1,6
../psiturk-rushhour/static/json/1509471940_07_prb14249_13_.json,6,3,4,5,8,10,13,1,5
../psiturk-rushhour/static/json/1509609004_46_prb54481_9_.json,6,3,6,3,9,11,9,1,4
../psiturk-rushhour/static/json/1509546198_15_prb28777_10_.json,6,3,3,6,8,9,10,1,5
../psiturk-rushhour/static/json/1509641716_96_prb61181_10_.json,6,3,5,4,7,8,10,0,1
../psiturk-rushhour/static/json/1509429147_05_prb5160_9_.json,6,3,5,4,8,8,9,0,1
../psiturk-rushhour/static/json/1509502982_46_prb25604_16_.json,6,3,6,3,8,11,16,1,4
../psiturk-rushhour/static/json/1509638005_69_prb59292_9_.json,6,3,3,6,7,9,9,1,4
../psiturk-rushhour/static/json/1509478768_05_prb17981_9_.json,6,3,5,4,7,8,9,0,1
../psiturk-rushhour/static/json/1509474874_8_prb15929_11_.json,6,3,5,4,7,11,11,0,1
../psiturk-rushhour/static/json/1509584060_44_prb45854_11_.json,6,3,3,6,6,7,11,0,1
../psiturk-rushhour/static/json/1509723838_31_prb78774_9_.json,6,3,5,4,8,10,9,1,6
../psiturk-rushhour/static/json/1509572237_87_prb41157_10_.json,6,3,6,3,4,5,10,0,1
../psiturk-rushhour/static/json/1509560574_44_prb35852_9_.json,6,3,5,4,9,17,9,1,7
../psiturk-rushhour/static/json/1509724613_21_prb79216_11_.json,6,3,3,6,7,11,11,1,4
../psiturk-rushhour/static/json/1509675023_16_prb69139_9_.json,6,3,5,4,9,10,9,0,1
../psiturk-rushhour/static/json/1509602145_12_prb53261_9_.json,6,3,4,5,8,12,9,1,7
../psiturk-rushhour/static/json/1509481988_06_prb19833_9_.json,6,3,6,3,6,6,9,0,1
../psiturk-rushhour/static/json/1509425722_0_prb3899_11_.json,6,3,6,3,6,6,11,0,1
../psiturk-rushhour/static/json/1509576448_6_prb43594_13_.json,6,3,4,5,9,14,13,1,8
../psiturk-rushhour/static/json/1509422058_51_prb1812_10_.json,6,3,5,4,8,12,10,0,1
../psiturk-rushhour/static/json/1509565562_88_prb37904_11_.json,6,3,4,5,8,11,11,1,5
../psiturk-rushhour/static/json/1509425753_43_prb3911_9_.json,6,3,4,5,7,10,9,1,5
../psiturk-rushhour/static/json/1509643027_53_prb61808_12_.json,6,3,5,4,8,14,12,1,6
../psiturk-rushhour/static/json/1509506437_47_prb26971_10_.json,6,3,4,5,7,8,10,1,5
../psiturk-rushhour/static/json/1509492703_19_prb23126_10_.json,6,3,5,4,9,16,10,1,6
../psiturk-rushhour/static/json/1509624922_98_prb56380_11_.json,6,3,6,3,6,7,11,0,1
../psiturk-rushhour/static/json/1509722235_65_prb77997_9_.json,6,3,3,6,8,12,9,0,1
../psiturk-rushhour/static/json/1509573624_01_prb41874_9_.json,6,3,6,3,6,7,9,0,1
../psiturk-rushhour/static/json/1509724046_37_prb78919_9_.json,6,3,4,5,7,7,9,0,1
../psiturk-rushhour/static/json/1509675893_71_prb69472_10_.json,6,3,5,4,9,12,10,1,4
../psiturk-rushhour/static/json/1509727104_36_prb80671_9_.json,6,3,3,6,7,10,9,1,5
../psiturk-rushhour/static/json/1509574857_33_prb42629_17_.json,6,3,4,5,7,9,17,0,1
../psiturk-rushhour/static/json/1509500756_05_prb24592_10_.json,6,3,3,6,8,9,10,1,4
../psiturk-rushhour/static/json/1509672949_6_prb67956_14_.json,6,3,6,3,8,11,14,0,1
../psiturk-rushhour/static/json/1509592707_89_prb50732_9_.json,6,3,4,5,7,8,9,1,4
../psiturk-rushhour/static/json/1509677455_05_prb70385_10_.json,6,3,6,3,7,8,10,1,4
../psiturk-rushhour/static/json/1509676365_67_prb69734_9_.json,6,3,4,5,8,11,9,1,5
../psiturk-rushhour/static/json/1509487926_77_prb20788_9_.json,6,3,4,5,7,8,9,1,4
../psiturk-rushhour/static/json/1509509207_64_prb28413_10_.json,6,3,7,2,7,8,10,1,4
../psiturk-rushhour/static/json/1509713190_21_prb74692_15_.json,6,3,5,4,9,15,15,1,7
../psiturk-rushhour/static/json/1509576949_89_prb43768_9_.json,6,3,3,6,8,13,9,1,6
../psiturk-rushhour/static/json/1509503152_35_prb25721_10_.json,6,3,4,5,8,13,10,1,7
../psiturk-rushhour/static/json/1509549301_09_prb30263_10_.json,6,3,4,5,8,10,10,1,5
../psiturk-rushhour/static/json/1509474709_57_prb15821_11_.json,6,3,5,4,6,8,11,1,4
../psiturk-rushhour/static/json/1509573223_61_prb41646_10_.json,6,3,3,6,7,9,10,0,1
../psiturk-rushhour/static/json/1509678686_65_prb70954_15_.json,6,3,4,5,9,11,15,1,4
../psiturk-rushhour/static/json/1509721369_02_prb77470_9_.json,6,3,3,6,7,10,9,1,5
../psiturk-rushhour/static/json/1509651657_97_prb64717_10_.json,6,3,7,2,5,6,10,0,1
../psiturk-rushhour/static/json/1509501210_6_prb24704_9_.json,6,3,7,2,6,7,9,0,1
../psiturk-rushhour/static/json/1509546655_55_prb28956_14_.json,6,3,5,4,6,6,14,0,1
../psiturk-rushhour/static/json/1509470126_48_prb13100_10_.json,6,3,3,6,8,10,10,1,4
../psiturk-rushhour/static/json/1509718412_06_prb75957_9_.json,6,3,4,5,6,6,9,0,1
../psiturk-rushhour/static/json/1509493154_34_prb23326_9_.json,6,3,5,4,6,6,9,0,1
../psiturk-rushhour/static/json/1509419887_9_prb492_13_.json,6,3,5,4,6,8,13,1,4
../psiturk-rushhour/static/json/1509556433_37_prb34290_11_.json,6,3,4,5,6,6,11,0,1
../psiturk-rushhour/static/json/1509553904_77_prb32708_10_.json,6,3,6,3,7,10,10,0,1
../psiturk-rushhour/static/json/1509494360_3_prb23901_9_.json,6,3,5,4,7,7,9,0,1
../psiturk-rushhour/static/json/1509614362_46_prb55567_10_.json,6,3,6,3,6,6,10,0,1
../psiturk-rushhour/static/json/1509493531_04_prb23540_9_.json,6,3,6,3,8,13,9,1,7
../psiturk-rushhour/static/json/1509556061_38_prb34114_11_.json,6,3,4,5,7,8,11,1,4
../psiturk-rushhour/static/json/1509491176_11_prb22346_9_.json,6,3,3,6,5,5,9,0,1
../psiturk-rushhour/static/json/1509570102_47_prb40054_10_.json,6,3,4,5,8,10,10,0,1
../psiturk-rushhour/static/json/1509724831_28_prb79261_10_.json,6,3,5,4,5,5,10,0,1
../psiturk-rushhour/static/json/1509550714_09_prb31025_10_.json,6,3,3,6,8,11,10,1,5
../psiturk-rushhour/static/json/1509489581_9_prb21276_9_.json,6,3,6,3,7,8,9,0,1
../psiturk-rushhour/static/json/1509506795_93_prb27184_13_.json,6,3,4,5,8,11,13,0,1
../psiturk-rushhour/static/json/1509718235_35_prb75887_13_.json,6,3,4,5,9,13,13,1,5
../psiturk-rushhour/static/json/1509589244_49_prb48879_10_.json,6,3,3,6,6,9,10,1,5
../psiturk-rushhour/static/json/1509458905_19_prb7344_11_.json,6,3,5,4,8,14,11,1,6
../psiturk-rushhour/static/json/1509653941_06_prb66013_9_.json,6,3,6,3,7,9,9,1,5
../psiturk-rushhour/static/json/1509473260_79_prb14954_12_.json,6,3,4,5,5,5,12,0,1
../psiturk-rushhour/static/json/1509455375_45_prb6294_14_.json,6,3,4,5,8,9,14,0,1
../psiturk-rushhour/static/json/1509646148_31_prb62995_9_.json,6,3,4,5,6,7,9,1,4
../psiturk-rushhour/static/json/1509587102_8_prb47765_12_.json,6,3,4,5,9,13,12,1,7
../psiturk-rushhour/static/json/1509727026_05_prb80633_11_.json,6,3,5,4,9,13,11,1,5
../psiturk-rushhour/static/json/1509566838_88_prb38511_9_.json,6,3,6,3,7,7,9,0,1
../psiturk-rushhour/static/json/1509575310_0_prb42869_9_.json,6,3,5,4,5,5,9,0,1
../psiturk-rushhour/static/json/1509638781_53_prb59671_10_.json,6,3,6,3,4,5,10,0,1
../psiturk-rushhour/static/json/1509554153_84_prb32885_12_.json,6,3,6,3,9,12,12,1,5
../psiturk-rushhour/static/json/1509546680_0_prb28992_9_.json,6,3,5,4,9,14,9,1,8
../psiturk-rushhour/static/json/1509487607_26_prb20656_10_.json,6,3,6,3,7,9,10,1,5
../psiturk-rushhour/static/json/1509465323_3_prb10665_10_.json,6,3,4,5,9,15,10,1,6
../psiturk-rushhour/static/json/1509468476_03_prb12251_10_.json,6,3,5,4,8,13,10,1,6
../psiturk-rushhour/static/json/1509675647_14_prb69394_10_.json,6,3,4,5,9,12,10,1,5
../psiturk-rushhour/static/json/1509459147_25_prb7465_12_.json,6,3,5,4,6,8,12,0,1
../psiturk-rushhour/static/json/1509503789_22_prb25938_11_.json,6,3,5,4,7,10,11,1,5
../psiturk-rushhour/static/json/1509568576_73_prb39262_11_.json,6,3,2,7,6,8,11,0,1
../psiturk-rushhour/static/json/1509467761_34_prb11954_10_.json,6,3,4,5,8,12,10,1,4
../psiturk-rushhour/static/json/1509602547_19_prb53335_9_.json,6,3,3,6,9,14,9,1,7
../psiturk-rushhour/static/json/1509461357_36_prb8354_9_.json,6,3,6,3,7,10,9,1,6
../psiturk-rushhour/static/json/1509548034_9_prb29871_13_.json,6,3,6,3,6,8,13,1,4
../psiturk-rushhour/static/json/1509644838_93_prb62935_10_.json,6,3,4,5,8,12,10,1,6
../psiturk-rushhour/static/json/1509461324_97_prb8327_9_.json,6,3,5,4,8,12,9,1,5
../psiturk-rushhour/static/json/1509730350_98_prb81664_9_.json,6,3,4,5,7,7,9,0,1
../psiturk-rushhour/static/json/1509479894_87_prb18623_9_.json,6,3,5,4,7,8,9,1,5
../psiturk-rushhour/static/json/1509569239_62_prb39650_9_.json,6,3,5,4,7,7,9,0,1
../psiturk-rushhour/static/json/1509675290_44_prb69298_9_.json,6,3,5,4,6,6,9,0,1
../psiturk-rushhour/static/json/1509673282_76_prb68160_12_.json,6,3,6,3,9,12,12,1,4
../psiturk-rushhour/static/json/1509488611_38_prb21014_13_.json,6,3,5,4,9,12,13,0,1
../psiturk-rushhour/static/json/1509470576_6_prb13324_11_.json,6,3,4,5,9,14,11,1,7
../psiturk-rushhour/static/json/1509467492_88_prb11855_12_.json,6,3,4,5,7,9,12,1,5
../psiturk-rushhour/static/json/1509720366_41_prb76929_14_.json,6,3,5,4,7,11,14,1,6
../psiturk-rushhour/static/json/1509461881_23_prb8698_14_.json,6,3,5,4,5,5,14,0,1
../psiturk-rushhour/static/json/1509555655_52_prb33864_13_.json,6,3,3,6,9,11,13,0,1
../psiturk-rushhour/static/json/1509501339_76_prb24799_13_.json,6,3,5,4,9,14,13,1,7
../psiturk-rushhour/static/json/1509656341_37_prb66655_9_.json,6,3,5,4,8,10,9,0,1
../psiturk-rushhour/static/json/1509475245_25_prb16127_11_.json,6,3,4,5,7,10,11,0,1
../psiturk-rushhour/static/json/1509589836_22_prb49175_9_.json,6,3,4,5,8,10,9,0,1
../psiturk-rushhour/static/json/1509493548_71_prb23554_9_.json,6,3,5,4,7,8,9,1,4
../psiturk-rushhour/static/json/1509570142_13_prb40092_10_.json,6,3,5,4,7,8,10,1,4
../psiturk-rushhour/static/json/1509493269_69_prb23380_11_.json,6,3,5,4,8,9,11,0,1
../psiturk-rushhour/static/json/1509566827_55_prb38502_9_.json,6,3,4,5,7,8,9,0,1
../psiturk-rushhour/static/json/1509494328_51_prb23875_12_.json,6,3,4,5,7,7,12,0,1
../psiturk-rushhour/static/json/1509422990_14_prb2332_11_.json,6,3,4,5,8,11,11,1,4
../psiturk-rushhour/static/json/1509637484_38_prb59083_12_.json,6,3,6,3,7,9,12,1,5
../psiturk-rushhour/static/json/1509649800_59_prb63750_12_.json,6,3,4,5,9,11,12,1,5
../psiturk-rushhour/static/json/1509422675_62_prb2193_10_.json,6,3,6,3,9,14,10,1,7
