instance,alg,h_weight,learning_iters,alg_path,optimal_path,step
Jam-13,lrta0,1,1,1769,15,625
Jam-13,lrta0,1,1,1769,15,626
Jam-13,lrta0,1,1,1769,15,627
Jam-13,lrta0,1,1,1769,14,628
Jam-13,lrta0,1,1,1769,14,629
Jam-13,lrta0,1,1,1769,13,630
Jam-13,lrta0,1,1,1769,13,631
Jam-13,lrta0,1,1,1769,13,632
Jam-13,lrta0,1,1,1769,14,633
Jam-13,lrta0,1,1,1769,15,634
Jam-13,lrta0,1,1,1769,15,635
Jam-13,lrta0,1,1,1769,15,636
Jam-13,lrta0,1,1,1769,15,637
Jam-13,lrta0,1,1,1769,16,638
Jam-13,lrta0,1,1,1769,15,639
Jam-13,lrta0,1,1,1769,14,640
Jam-13,lrta0,1,1,1769,13,641
Jam-13,lrta0,1,1,1769,14,642
Jam-13,lrta0,1,1,1769,15,643
Jam-13,lrta0,1,1,1769,16,644
Jam-13,lrta0,1,1,1769,17,645
Jam-13,lrta0,1,1,1769,16,646
Jam-13,lrta0,1,1,1769,15,647
Jam-13,lrta0,1,1,1769,14,648
Jam-13,lrta0,1,1,1769,15,649
Jam-13,lrta0,1,1,1769,15,650
Jam-13,lrta0,1,1,1769,15,651
Jam-13,lrta0,1,1,1769,16,652
Jam-13,lrta0,1,1,1769,17,653
Jam-13,lrta0,1,1,1769,16,654
Jam-13,lrta0,1,1,1769,17,655
Jam-13,lrta0,1,1,1769,16,656
Jam-13,lrta0,1,1,1769,15,657
Jam-13,lrta0,1,1,1769,14,658
Jam-13,lrta0,1,1,1769,15,659
Jam-13,lrta0,1,1,1769,16,660
Jam-13,lrta0,1,1,1769,16,661
Jam-13,lrta0,1,1,1769,17,662
Jam-13,lrta0,1,1,1769,17,663
Jam-13,lrta0,1,1,1769,16,664
Jam-13,lrta0,1,1,1769,16,665
Jam-13,lrta0,1,1,1769,17,666
Jam-13,lrta0,1,1,1769,17,667
Jam-13,lrta0,1,1,1769,18,668
Jam-13,lrta0,1,1,1769,18,669
Jam-13,lrta0,1,1,1769,17,670
Jam-13,lrta0,1,1,1769,18,671
Jam-13,lrta0,1,1,1769,17,672
Jam-13,lrta0,1,1,1769,17,673
Jam-13,lrta0,1,1,1769,17,674
Jam-13,lrta0,1,1,1769,16,675
Jam-13,lrta0,1,1,1769,15,676
Jam-13,lrta0,1,1,1769,16,677
Jam-13,lrta0,1,1,1769,16,678
Jam-13,lrta0,1,1,1769,16,679
Jam-13,lrta0,1,1,1769,17,680
Jam-13,lrta0,1,1,1769,18,681
Jam-13,lrta0,1,1,1769,19,682
Jam-13,lrta0,1,1,1769,20,683
Jam-13,lrta0,1,1,1769,19,684
Jam-13,lrta0,1,1,1769,20,685
Jam-13,lrta0,1,1,1769,19,686
Jam-13,lrta0,1,1,1769,18,687
Jam-13,lrta0,1,1,1769,19,688
Jam-13,lrta0,1,1,1769,18,689
Jam-13,lrta0,1,1,1769,17,690
Jam-13,lrta0,1,1,1769,17,691
Jam-13,lrta0,1,1,1769,16,692
Jam-13,lrta0,1,1,1769,17,693
Jam-13,lrta0,1,1,1769,17,694
Jam-13,lrta0,1,1,1769,18,695
Jam-13,lrta0,1,1,1769,18,696
Jam-13,lrta0,1,1,1769,19,697
Jam-13,lrta0,1,1,1769,19,698
Jam-13,lrta0,1,1,1769,19,699
Jam-13,lrta0,1,1,1769,18,700
Jam-13,lrta0,1,1,1769,18,701
Jam-13,lrta0,1,1,1769,18,702
Jam-13,lrta0,1,1,1769,18,703
Jam-13,lrta0,1,1,1769,18,704
Jam-13,lrta0,1,1,1769,18,705
Jam-13,lrta0,1,1,1769,18,706
Jam-13,lrta0,1,1,1769,19,707
Jam-13,lrta0,1,1,1769,19,708
Jam-13,lrta0,1,1,1769,19,709
Jam-13,lrta0,1,1,1769,19,710
Jam-13,lrta0,1,1,1769,19,711
Jam-13,lrta0,1,1,1769,20,712
Jam-13,lrta0,1,1,1769,19,713
Jam-13,lrta0,1,1,1769,18,714
Jam-13,lrta0,1,1,1769,19,715
Jam-13,lrta0,1,1,1769,18,716
Jam-13,lrta0,1,1,1769,17,717
Jam-13,lrta0,1,1,1769,18,718
Jam-13,lrta0,1,1,1769,19,719
Jam-13,lrta0,1,1,1769,19,720
Jam-13,lrta0,1,1,1769,18,721
Jam-13,lrta0,1,1,1769,18,722
Jam-13,lrta0,1,1,1769,19,723
Jam-13,lrta0,1,1,1769,20,724
Jam-13,lrta0,1,1,1769,21,725
Jam-13,lrta0,1,1,1769,20,726
Jam-13,lrta0,1,1,1769,20,727
Jam-13,lrta0,1,1,1769,20,728
Jam-13,lrta0,1,1,1769,20,729
Jam-13,lrta0,1,1,1769,20,730
Jam-13,lrta0,1,1,1769,19,731
Jam-13,lrta0,1,1,1769,18,732
Jam-13,lrta0,1,1,1769,19,733
Jam-13,lrta0,1,1,1769,19,734
Jam-13,lrta0,1,1,1769,19,735
Jam-13,lrta0,1,1,1769,20,736
Jam-13,lrta0,1,1,1769,20,737
Jam-13,lrta0,1,1,1769,21,738
Jam-13,lrta0,1,1,1769,22,739
Jam-13,lrta0,1,1,1769,23,740
Jam-13,lrta0,1,1,1769,23,741
Jam-13,lrta0,1,1,1769,24,742
Jam-13,lrta0,1,1,1769,25,743
Jam-13,lrta0,1,1,1769,25,744
Jam-13,lrta0,1,1,1769,26,745
Jam-13,lrta0,1,1,1769,27,746
Jam-13,lrta0,1,1,1769,27,747
Jam-13,lrta0,1,1,1769,27,748
Jam-13,lrta0,1,1,1769,26,749
Jam-13,lrta0,1,1,1769,25,750
Jam-13,lrta0,1,1,1769,26,751
Jam-13,lrta0,1,1,1769,27,752
Jam-13,lrta0,1,1,1769,28,753
Jam-13,lrta0,1,1,1769,27,754
Jam-13,lrta0,1,1,1769,27,755
Jam-13,lrta0,1,1,1769,26,756
Jam-13,lrta0,1,1,1769,26,757
Jam-13,lrta0,1,1,1769,26,758
Jam-13,lrta0,1,1,1769,25,759
Jam-13,lrta0,1,1,1769,24,760
Jam-13,lrta0,1,1,1769,25,761
Jam-13,lrta0,1,1,1769,26,762
Jam-13,lrta0,1,1,1769,25,763
Jam-13,lrta0,1,1,1769,24,764
Jam-13,lrta0,1,1,1769,23,765
Jam-13,lrta0,1,1,1769,24,766
Jam-13,lrta0,1,1,1769,25,767
Jam-13,lrta0,1,1,1769,25,768
Jam-13,lrta0,1,1,1769,26,769
Jam-13,lrta0,1,1,1769,26,770
Jam-13,lrta0,1,1,1769,25,771
Jam-13,lrta0,1,1,1769,26,772
Jam-13,lrta0,1,1,1769,27,773
Jam-13,lrta0,1,1,1769,28,774
Jam-13,lrta0,1,1,1769,27,775
Jam-13,lrta0,1,1,1769,28,776
Jam-13,lrta0,1,1,1769,27,777
Jam-13,lrta0,1,1,1769,28,778
Jam-13,lrta0,1,1,1769,28,779
Jam-13,lrta0,1,1,1769,27,780
Jam-13,lrta0,1,1,1769,26,781
Jam-13,lrta0,1,1,1769,25,782
Jam-13,lrta0,1,1,1769,25,783
Jam-13,lrta0,1,1,1769,26,784
Jam-13,lrta0,1,1,1769,26,785
Jam-13,lrta0,1,1,1769,27,786
Jam-13,lrta0,1,1,1769,27,787
Jam-13,lrta0,1,1,1769,28,788
Jam-13,lrta0,1,1,1769,27,789
Jam-13,lrta0,1,1,1769,26,790
Jam-13,lrta0,1,1,1769,25,791
Jam-13,lrta0,1,1,1769,24,792
Jam-13,lrta0,1,1,1769,23,793
Jam-13,lrta0,1,1,1769,24,794
Jam-13,lrta0,1,1,1769,24,795
Jam-13,lrta0,1,1,1769,23,796
Jam-13,lrta0,1,1,1769,22,797
Jam-13,lrta0,1,1,1769,21,798
Jam-13,lrta0,1,1,1769,22,799
Jam-13,lrta0,1,1,1769,23,800
Jam-13,lrta0,1,1,1769,22,801
Jam-13,lrta0,1,1,1769,21,802
Jam-13,lrta0,1,1,1769,20,803
Jam-13,lrta0,1,1,1769,21,804
Jam-13,lrta0,1,1,1769,22,805
Jam-13,lrta0,1,1,1769,21,806
Jam-13,lrta0,1,1,1769,20,807
Jam-13,lrta0,1,1,1769,19,808
Jam-13,lrta0,1,1,1769,20,809
Jam-13,lrta0,1,1,1769,19,810
Jam-13,lrta0,1,1,1769,18,811
Jam-13,lrta0,1,1,1769,19,812
Jam-13,lrta0,1,1,1769,19,813
Jam-13,lrta0,1,1,1769,19,814
Jam-13,lrta0,1,1,1769,20,815
Jam-13,lrta0,1,1,1769,21,816
Jam-13,lrta0,1,1,1769,21,817
Jam-13,lrta0,1,1,1769,20,818
Jam-13,lrta0,1,1,1769,19,819
Jam-13,lrta0,1,1,1769,19,820
Jam-13,lrta0,1,1,1769,19,821
Jam-13,lrta0,1,1,1769,19,822
Jam-13,lrta0,1,1,1769,18,823
Jam-13,lrta0,1,1,1769,19,824
Jam-13,lrta0,1,1,1769,19,825
Jam-13,lrta0,1,1,1769,19,826
Jam-13,lrta0,1,1,1769,18,827
Jam-13,lrta0,1,1,1769,18,828
Jam-13,lrta0,1,1,1769,19,829
Jam-13,lrta0,1,1,1769,18,830
Jam-13,lrta0,1,1,1769,17,831
Jam-13,lrta0,1,1,1769,18,832
Jam-13,lrta0,1,1,1769,17,833
Jam-13,lrta0,1,1,1769,16,834
Jam-13,lrta0,1,1,1769,17,835
Jam-13,lrta0,1,1,1769,18,836
Jam-13,lrta0,1,1,1769,18,837
Jam-13,lrta0,1,1,1769,17,838
Jam-13,lrta0,1,1,1769,17,839
Jam-13,lrta0,1,1,1769,17,840
Jam-13,lrta0,1,1,1769,16,841
Jam-13,lrta0,1,1,1769,17,842
Jam-13,lrta0,1,1,1769,18,843
Jam-13,lrta0,1,1,1769,17,844
Jam-13,lrta0,1,1,1769,17,845
Jam-13,lrta0,1,1,1769,16,846
Jam-13,lrta0,1,1,1769,17,847
Jam-13,lrta0,1,1,1769,18,848
Jam-13,lrta0,1,1,1769,17,849
Jam-13,lrta0,1,1,1769,18,850
Jam-13,lrta0,1,1,1769,18,851
Jam-13,lrta0,1,1,1769,18,852
Jam-13,lrta0,1,1,1769,17,853
Jam-13,lrta0,1,1,1769,18,854
Jam-13,lrta0,1,1,1769,18,855
Jam-13,lrta0,1,1,1769,18,856
Jam-13,lrta0,1,1,1769,17,857
Jam-13,lrta0,1,1,1769,17,858
Jam-13,lrta0,1,1,1769,18,859
Jam-13,lrta0,1,1,1769,18,860
Jam-13,lrta0,1,1,1769,19,861
Jam-13,lrta0,1,1,1769,20,862
Jam-13,lrta0,1,1,1769,19,863
Jam-13,lrta0,1,1,1769,18,864
Jam-13,lrta0,1,1,1769,19,865
Jam-13,lrta0,1,1,1769,19,866
Jam-13,lrta0,1,1,1769,19,867
Jam-13,lrta0,1,1,1769,18,868
Jam-13,lrta0,1,1,1769,19,869
Jam-13,lrta0,1,1,1769,19,870
Jam-13,lrta0,1,1,1769,18,871
Jam-13,lrta0,1,1,1769,19,872
Jam-13,lrta0,1,1,1769,20,873
Jam-13,lrta0,1,1,1769,19,874
Jam-13,lrta0,1,1,1769,18,875
Jam-13,lrta0,1,1,1769,19,876
Jam-13,lrta0,1,1,1769,19,877
Jam-13,lrta0,1,1,1769,18,878
Jam-13,lrta0,1,1,1769,19,879
Jam-13,lrta0,1,1,1769,18,880
Jam-13,lrta0,1,1,1769,17,881
Jam-13,lrta0,1,1,1769,18,882
Jam-13,lrta0,1,1,1769,18,883
Jam-13,lrta0,1,1,1769,17,884
Jam-13,lrta0,1,1,1769,17,885
Jam-13,lrta0,1,1,1769,18,886
Jam-13,lrta0,1,1,1769,18,887
Jam-13,lrta0,1,1,1769,18,888
Jam-13,lrta0,1,1,1769,18,889
Jam-13,lrta0,1,1,1769,17,890
Jam-13,lrta0,1,1,1769,18,891
Jam-13,lrta0,1,1,1769,18,892
Jam-13,lrta0,1,1,1769,18,893
Jam-13,lrta0,1,1,1769,17,894
Jam-13,lrta0,1,1,1769,16,895
Jam-13,lrta0,1,1,1769,17,896
Jam-13,lrta0,1,1,1769,16,897
Jam-13,lrta0,1,1,1769,15,898
Jam-13,lrta0,1,1,1769,15,899
Jam-13,lrta0,1,1,1769,16,900
Jam-13,lrta0,1,1,1769,17,901
Jam-13,lrta0,1,1,1769,16,902
Jam-13,lrta0,1,1,1769,16,903
Jam-13,lrta0,1,1,1769,17,904
Jam-13,lrta0,1,1,1769,16,905
Jam-13,lrta0,1,1,1769,16,906
Jam-13,lrta0,1,1,1769,15,907
Jam-13,lrta0,1,1,1769,16,908
Jam-13,lrta0,1,1,1769,17,909
Jam-13,lrta0,1,1,1769,18,910
Jam-13,lrta0,1,1,1769,17,911
Jam-13,lrta0,1,1,1769,16,912
Jam-13,lrta0,1,1,1769,17,913
Jam-13,lrta0,1,1,1769,17,914
Jam-13,lrta0,1,1,1769,18,915
Jam-13,lrta0,1,1,1769,19,916
Jam-13,lrta0,1,1,1769,19,917
Jam-13,lrta0,1,1,1769,20,918
Jam-13,lrta0,1,1,1769,20,919
Jam-13,lrta0,1,1,1769,21,920
Jam-13,lrta0,1,1,1769,20,921
Jam-13,lrta0,1,1,1769,19,922
Jam-13,lrta0,1,1,1769,19,923
Jam-13,lrta0,1,1,1769,18,924
Jam-13,lrta0,1,1,1769,18,925
Jam-13,lrta0,1,1,1769,17,926
Jam-13,lrta0,1,1,1769,18,927
Jam-13,lrta0,1,1,1769,18,928
Jam-13,lrta0,1,1,1769,19,929
Jam-13,lrta0,1,1,1769,19,930
Jam-13,lrta0,1,1,1769,18,931
Jam-13,lrta0,1,1,1769,18,932
Jam-13,lrta0,1,1,1769,19,933
Jam-13,lrta0,1,1,1769,19,934
Jam-13,lrta0,1,1,1769,20,935
Jam-13,lrta0,1,1,1769,19,936
Jam-13,lrta0,1,1,1769,20,937
Jam-13,lrta0,1,1,1769,19,938
Jam-13,lrta0,1,1,1769,18,939
Jam-13,lrta0,1,1,1769,19,940
Jam-13,lrta0,1,1,1769,20,941
Jam-13,lrta0,1,1,1769,19,942
Jam-13,lrta0,1,1,1769,20,943
Jam-13,lrta0,1,1,1769,21,944
Jam-13,lrta0,1,1,1769,21,945
Jam-13,lrta0,1,1,1769,20,946
Jam-13,lrta0,1,1,1769,19,947
Jam-13,lrta0,1,1,1769,18,948
Jam-13,lrta0,1,1,1769,19,949
Jam-13,lrta0,1,1,1769,20,950
Jam-13,lrta0,1,1,1769,20,951
Jam-13,lrta0,1,1,1769,19,952
Jam-13,lrta0,1,1,1769,18,953
Jam-13,lrta0,1,1,1769,19,954
Jam-13,lrta0,1,1,1769,20,955
Jam-13,lrta0,1,1,1769,19,956
Jam-13,lrta0,1,1,1769,19,957
Jam-13,lrta0,1,1,1769,19,958
Jam-13,lrta0,1,1,1769,20,959
Jam-13,lrta0,1,1,1769,20,960
Jam-13,lrta0,1,1,1769,19,961
Jam-13,lrta0,1,1,1769,19,962
Jam-13,lrta0,1,1,1769,18,963
Jam-13,lrta0,1,1,1769,18,964
Jam-13,lrta0,1,1,1769,18,965
Jam-13,lrta0,1,1,1769,18,966
Jam-13,lrta0,1,1,1769,19,967
Jam-13,lrta0,1,1,1769,19,968
Jam-13,lrta0,1,1,1769,19,969
Jam-13,lrta0,1,1,1769,20,970
Jam-13,lrta0,1,1,1769,20,971
Jam-13,lrta0,1,1,1769,20,972
Jam-13,lrta0,1,1,1769,20,973
Jam-13,lrta0,1,1,1769,20,974
Jam-13,lrta0,1,1,1769,19,975
Jam-13,lrta0,1,1,1769,19,976
Jam-13,lrta0,1,1,1769,19,977
Jam-13,lrta0,1,1,1769,20,978
Jam-13,lrta0,1,1,1769,21,979
Jam-13,lrta0,1,1,1769,21,980
Jam-13,lrta0,1,1,1769,21,981
Jam-13,lrta0,1,1,1769,22,982
Jam-13,lrta0,1,1,1769,21,983
Jam-13,lrta0,1,1,1769,20,984
Jam-13,lrta0,1,1,1769,21,985
Jam-13,lrta0,1,1,1769,22,986
Jam-13,lrta0,1,1,1769,23,987
Jam-13,lrta0,1,1,1769,24,988
Jam-13,lrta0,1,1,1769,25,989
Jam-13,lrta0,1,1,1769,24,990
Jam-13,lrta0,1,1,1769,23,991
Jam-13,lrta0,1,1,1769,22,992
Jam-13,lrta0,1,1,1769,23,993
Jam-13,lrta0,1,1,1769,23,994
Jam-13,lrta0,1,1,1769,22,995
Jam-13,lrta0,1,1,1769,21,996
Jam-13,lrta0,1,1,1769,20,997
Jam-13,lrta0,1,1,1769,19,998
Jam-13,lrta0,1,1,1769,18,999
Jam-13,lrta0,1,1,1769,19,1000
Jam-13,lrta0,1,1,1769,19,1001
Jam-13,lrta0,1,1,1769,20,1002
Jam-13,lrta0,1,1,1769,21,1003
Jam-13,lrta0,1,1,1769,21,1004
Jam-13,lrta0,1,1,1769,20,1005
Jam-13,lrta0,1,1,1769,20,1006
Jam-13,lrta0,1,1,1769,20,1007
Jam-13,lrta0,1,1,1769,20,1008
Jam-13,lrta0,1,1,1769,20,1009
Jam-13,lrta0,1,1,1769,19,1010
Jam-13,lrta0,1,1,1769,19,1011
Jam-13,lrta0,1,1,1769,19,1012
Jam-13,lrta0,1,1,1769,19,1013
Jam-13,lrta0,1,1,1769,18,1014
Jam-13,lrta0,1,1,1769,18,1015
Jam-13,lrta0,1,1,1769,18,1016
Jam-13,lrta0,1,1,1769,17,1017
Jam-13,lrta0,1,1,1769,16,1018
Jam-13,lrta0,1,1,1769,17,1019
Jam-13,lrta0,1,1,1769,16,1020
Jam-13,lrta0,1,1,1769,15,1021
Jam-13,lrta0,1,1,1769,15,1022
Jam-13,lrta0,1,1,1769,16,1023
Jam-13,lrta0,1,1,1769,16,1024
Jam-13,lrta0,1,1,1769,16,1025
Jam-13,lrta0,1,1,1769,16,1026
Jam-13,lrta0,1,1,1769,15,1027
Jam-13,lrta0,1,1,1769,15,1028
Jam-13,lrta0,1,1,1769,14,1029
Jam-13,lrta0,1,1,1769,13,1030
Jam-13,lrta0,1,1,1769,14,1031
Jam-13,lrta0,1,1,1769,14,1032
Jam-13,lrta0,1,1,1769,15,1033
Jam-13,lrta0,1,1,1769,16,1034
Jam-13,lrta0,1,1,1769,15,1035
Jam-13,lrta0,1,1,1769,16,1036
Jam-13,lrta0,1,1,1769,16,1037
Jam-13,lrta0,1,1,1769,17,1038
Jam-13,lrta0,1,1,1769,16,1039
Jam-13,lrta0,1,1,1769,16,1040
Jam-13,lrta0,1,1,1769,15,1041
Jam-13,lrta0,1,1,1769,16,1042
Jam-13,lrta0,1,1,1769,15,1043
Jam-13,lrta0,1,1,1769,14,1044
Jam-13,lrta0,1,1,1769,15,1045
Jam-13,lrta0,1,1,1769,14,1046
Jam-13,lrta0,1,1,1769,15,1047
Jam-13,lrta0,1,1,1769,16,1048
Jam-13,lrta0,1,1,1769,16,1049
Jam-13,lrta0,1,1,1769,15,1050
Jam-13,lrta0,1,1,1769,16,1051
Jam-13,lrta0,1,1,1769,16,1052
Jam-13,lrta0,1,1,1769,17,1053
Jam-13,lrta0,1,1,1769,16,1054
Jam-13,lrta0,1,1,1769,17,1055
Jam-13,lrta0,1,1,1769,16,1056
Jam-13,lrta0,1,1,1769,15,1057
Jam-13,lrta0,1,1,1769,14,1058
Jam-13,lrta0,1,1,1769,14,1059
Jam-13,lrta0,1,1,1769,15,1060
Jam-13,lrta0,1,1,1769,14,1061
Jam-13,lrta0,1,1,1769,13,1062
Jam-13,lrta0,1,1,1769,14,1063
Jam-13,lrta0,1,1,1769,13,1064
Jam-13,lrta0,1,1,1769,12,1065
Jam-13,lrta0,1,1,1769,13,1066
Jam-13,lrta0,1,1,1769,14,1067
Jam-13,lrta0,1,1,1769,13,1068
Jam-13,lrta0,1,1,1769,14,1069
Jam-13,lrta0,1,1,1769,14,1070
Jam-13,lrta0,1,1,1769,13,1071
Jam-13,lrta0,1,1,1769,13,1072
Jam-13,lrta0,1,1,1769,14,1073
Jam-13,lrta0,1,1,1769,15,1074
Jam-13,lrta0,1,1,1769,15,1075
Jam-13,lrta0,1,1,1769,16,1076
Jam-13,lrta0,1,1,1769,15,1077
Jam-13,lrta0,1,1,1769,15,1078
Jam-13,lrta0,1,1,1769,16,1079
Jam-13,lrta0,1,1,1769,16,1080
Jam-13,lrta0,1,1,1769,16,1081
Jam-13,lrta0,1,1,1769,15,1082
Jam-13,lrta0,1,1,1769,14,1083
Jam-13,lrta0,1,1,1769,14,1084
Jam-13,lrta0,1,1,1769,15,1085
Jam-13,lrta0,1,1,1769,16,1086
Jam-13,lrta0,1,1,1769,17,1087
Jam-13,lrta0,1,1,1769,16,1088
Jam-13,lrta0,1,1,1769,15,1089
Jam-13,lrta0,1,1,1769,16,1090
Jam-13,lrta0,1,1,1769,16,1091
Jam-13,lrta0,1,1,1769,16,1092
Jam-13,lrta0,1,1,1769,17,1093
Jam-13,lrta0,1,1,1769,17,1094
Jam-13,lrta0,1,1,1769,16,1095
Jam-13,lrta0,1,1,1769,16,1096
Jam-13,lrta0,1,1,1769,16,1097
Jam-13,lrta0,1,1,1769,15,1098
Jam-13,lrta0,1,1,1769,14,1099
Jam-13,lrta0,1,1,1769,15,1100
Jam-13,lrta0,1,1,1769,15,1101
Jam-13,lrta0,1,1,1769,14,1102
Jam-13,lrta0,1,1,1769,14,1103
Jam-13,lrta0,1,1,1769,13,1104
Jam-13,lrta0,1,1,1769,12,1105
Jam-13,lrta0,1,1,1769,11,1106
Jam-13,lrta0,1,1,1769,12,1107
Jam-13,lrta0,1,1,1769,13,1108
Jam-13,lrta0,1,1,1769,14,1109
Jam-13,lrta0,1,1,1769,14,1110
Jam-13,lrta0,1,1,1769,15,1111
Jam-13,lrta0,1,1,1769,15,1112
Jam-13,lrta0,1,1,1769,15,1113
Jam-13,lrta0,1,1,1769,14,1114
Jam-13,lrta0,1,1,1769,15,1115
Jam-13,lrta0,1,1,1769,15,1116
Jam-13,lrta0,1,1,1769,16,1117
Jam-13,lrta0,1,1,1769,16,1118
Jam-13,lrta0,1,1,1769,15,1119
Jam-13,lrta0,1,1,1769,15,1120
Jam-13,lrta0,1,1,1769,16,1121
Jam-13,lrta0,1,1,1769,17,1122
Jam-13,lrta0,1,1,1769,16,1123
Jam-13,lrta0,1,1,1769,15,1124
Jam-13,lrta0,1,1,1769,14,1125
Jam-13,lrta0,1,1,1769,14,1126
Jam-13,lrta0,1,1,1769,15,1127
Jam-13,lrta0,1,1,1769,16,1128
Jam-13,lrta0,1,1,1769,16,1129
Jam-13,lrta0,1,1,1769,16,1130
Jam-13,lrta0,1,1,1769,17,1131
Jam-13,lrta0,1,1,1769,17,1132
Jam-13,lrta0,1,1,1769,16,1133
Jam-13,lrta0,1,1,1769,16,1134
Jam-13,lrta0,1,1,1769,16,1135
Jam-13,lrta0,1,1,1769,17,1136
Jam-13,lrta0,1,1,1769,16,1137
Jam-13,lrta0,1,1,1769,15,1138
Jam-13,lrta0,1,1,1769,15,1139
Jam-13,lrta0,1,1,1769,14,1140
Jam-13,lrta0,1,1,1769,13,1141
Jam-13,lrta0,1,1,1769,13,1142
Jam-13,lrta0,1,1,1769,14,1143
Jam-13,lrta0,1,1,1769,13,1144
Jam-13,lrta0,1,1,1769,12,1145
Jam-13,lrta0,1,1,1769,13,1146
Jam-13,lrta0,1,1,1769,14,1147
Jam-13,lrta0,1,1,1769,15,1148
Jam-13,lrta0,1,1,1769,15,1149
Jam-13,lrta0,1,1,1769,15,1150
Jam-13,lrta0,1,1,1769,16,1151
Jam-13,lrta0,1,1,1769,15,1152
Jam-13,lrta0,1,1,1769,16,1153
Jam-13,lrta0,1,1,1769,17,1154
Jam-13,lrta0,1,1,1769,16,1155
Jam-13,lrta0,1,1,1769,17,1156
Jam-13,lrta0,1,1,1769,17,1157
Jam-13,lrta0,1,1,1769,16,1158
Jam-13,lrta0,1,1,1769,16,1159
Jam-13,lrta0,1,1,1769,15,1160
Jam-13,lrta0,1,1,1769,15,1161
Jam-13,lrta0,1,1,1769,15,1162
Jam-13,lrta0,1,1,1769,15,1163
Jam-13,lrta0,1,1,1769,15,1164
Jam-13,lrta0,1,1,1769,16,1165
Jam-13,lrta0,1,1,1769,15,1166
Jam-13,lrta0,1,1,1769,15,1167
Jam-13,lrta0,1,1,1769,15,1168
Jam-13,lrta0,1,1,1769,15,1169
Jam-13,lrta0,1,1,1769,14,1170
Jam-13,lrta0,1,1,1769,14,1171
Jam-13,lrta0,1,1,1769,13,1172
Jam-13,lrta0,1,1,1769,14,1173
Jam-13,lrta0,1,1,1769,13,1174
Jam-13,lrta0,1,1,1769,12,1175
Jam-13,lrta0,1,1,1769,11,1176
Jam-13,lrta0,1,1,1769,12,1177
Jam-13,lrta0,1,1,1769,12,1178
Jam-13,lrta0,1,1,1769,13,1179
Jam-13,lrta0,1,1,1769,12,1180
Jam-13,lrta0,1,1,1769,12,1181
Jam-13,lrta0,1,1,1769,13,1182
Jam-13,lrta0,1,1,1769,14,1183
Jam-13,lrta0,1,1,1769,14,1184
Jam-13,lrta0,1,1,1769,14,1185
Jam-13,lrta0,1,1,1769,14,1186
Jam-13,lrta0,1,1,1769,14,1187
Jam-13,lrta0,1,1,1769,14,1188
Jam-13,lrta0,1,1,1769,13,1189
Jam-13,lrta0,1,1,1769,13,1190
Jam-13,lrta0,1,1,1769,13,1191
Jam-13,lrta0,1,1,1769,14,1192
Jam-13,lrta0,1,1,1769,14,1193
Jam-13,lrta0,1,1,1769,14,1194
Jam-13,lrta0,1,1,1769,13,1195
Jam-13,lrta0,1,1,1769,13,1196
Jam-13,lrta0,1,1,1769,13,1197
Jam-13,lrta0,1,1,1769,13,1198
Jam-13,lrta0,1,1,1769,14,1199
Jam-13,lrta0,1,1,1769,15,1200
Jam-13,lrta0,1,1,1769,16,1201
Jam-13,lrta0,1,1,1769,15,1202
Jam-13,lrta0,1,1,1769,16,1203
Jam-13,lrta0,1,1,1769,15,1204
Jam-13,lrta0,1,1,1769,16,1205
Jam-13,lrta0,1,1,1769,17,1206
Jam-13,lrta0,1,1,1769,16,1207
Jam-13,lrta0,1,1,1769,15,1208
Jam-13,lrta0,1,1,1769,16,1209
Jam-13,lrta0,1,1,1769,15,1210
Jam-13,lrta0,1,1,1769,14,1211
Jam-13,lrta0,1,1,1769,14,1212
Jam-13,lrta0,1,1,1769,15,1213
Jam-13,lrta0,1,1,1769,15,1214
Jam-13,lrta0,1,1,1769,15,1215
Jam-13,lrta0,1,1,1769,14,1216
Jam-13,lrta0,1,1,1769,13,1217
Jam-13,lrta0,1,1,1769,13,1218
Jam-13,lrta0,1,1,1769,12,1219
Jam-13,lrta0,1,1,1769,12,1220
Jam-13,lrta0,1,1,1769,11,1221
Jam-13,lrta0,1,1,1769,12,1222
Jam-13,lrta0,1,1,1769,12,1223
Jam-13,lrta0,1,1,1769,13,1224
Jam-13,lrta0,1,1,1769,13,1225
Jam-13,lrta0,1,1,1769,13,1226
Jam-13,lrta0,1,1,1769,13,1227
Jam-13,lrta0,1,1,1769,12,1228
Jam-13,lrta0,1,1,1769,12,1229
Jam-13,lrta0,1,1,1769,13,1230
Jam-13,lrta0,1,1,1769,14,1231
Jam-13,lrta0,1,1,1769,14,1232
Jam-13,lrta0,1,1,1769,14,1233
Jam-13,lrta0,1,1,1769,13,1234
Jam-13,lrta0,1,1,1769,12,1235
Jam-13,lrta0,1,1,1769,13,1236
Jam-13,lrta0,1,1,1769,13,1237
Jam-13,lrta0,1,1,1769,12,1238
Jam-13,lrta0,1,1,1769,13,1239
Jam-13,lrta0,1,1,1769,12,1240
Jam-13,lrta0,1,1,1769,12,1241
Jam-13,lrta0,1,1,1769,13,1242
Jam-13,lrta0,1,1,1769,12,1243
Jam-13,lrta0,1,1,1769,12,1244
Jam-13,lrta0,1,1,1769,11,1245
Jam-13,lrta0,1,1,1769,11,1246
Jam-13,lrta0,1,1,1769,11,1247
